PCB_Index,Trace_Index,Node_Index,X,Y,Z,Layer
223,1,6,-14.846,-3.573,1,1
223,1,7,-13.216,-3.573,1,1
223,1,8,-12.056,-2.413,1,1
223,1,9,-11.016,-2.413,1,1
223,1,10,-9.015,-0.412,1,1
224,0,0,-21.995,1.205,1,1
224,0,1,-21.675,1.205,1,1
224,0,2,-20.572,0.102,1,1
224,0,3,-19.122,0.102,1,1
224,0,4,-17.17,2.054,1,1
224,0,5,-14.57,2.054,1,1
224,0,6,-14.33,1.814,1,1
224,0,7,-13.28,1.814,1,1
224,0,8,-11.244,3.85,1,1
224,0,9,-10.104,3.85,1,1
224,0,10,-9.305,3.051,1,1
224,1,0,-21.995,1.005,1,1
224,1,1,-21.675,1.005,1,1
224,1,2,-20.572,-0.098,1,1
224,1,3,-19.122,-0.098,1,1
224,1,4,-17.17,1.854,1,1
224,1,5,-14.57,1.854,1,1
224,1,6,-14.33,1.614,1,1
224,1,7,-13.28,1.614,1,1
224,1,8,-11.244,3.65,1,1
224,1,9,-10.104,3.65,1,1
224,1,10,-9.305,2.851,1,1
225,0,0,-21.231,1.94,1,1
225,0,1,-20.199,0.908,1,1
225,0,2,-18.039,0.908,1,1
225,0,3,-16.505,-0.626,1,1
225,0,4,-15.155,-0.626,1,1
225,0,5,-13.253,1.276,1,1
225,0,6,-11.723,1.276,1,1
225,0,7,-10.379,-0.068,1,1
225,0,8,-7.539,-0.068,1,1
225,0,9,-6.492,0.979,1,1
225,0,10,-3.792,0.979,1,1
225,1,0,-21.231,1.74,1,1
225,1,1,-20.199,0.708,1,1
225,1,2,-18.039,0.708,1,1
225,1,3,-16.505,-0.826,1,1
225,1,4,-15.155,-0.826,1,1
225,1,5,-13.253,1.076,1,1
225,1,6,-11.723,1.076,1,1
225,1,7,-10.379,-0.268,1,1
225,1,8,-7.539,-0.268,1,1
225,1,9,-6.492,0.779,1,1
225,1,10,-3.792,0.779,1,1
226,0,0,-23.252,-1.182,1,1
226,0,1,-21.315,-3.119,1,1
226,0,2,-19.415,-3.119,1,1
226,0,3,-17.463,-5.071,1,1
226,0,4,-16.793,-5.071,1,1
226,0,5,-15.718,-6.146,1,1
226,0,6,-13.528,-6.146,1,1
226,0,7,-12.764,-5.382,1,1
226,0,8,-11.294,-5.382,1,1
226,0,9,-9.314,-3.402,1,1
226,0,10,-6.424,-3.402,1,1
226,1,0,-23.252,-1.382,1,1
226,1,1,-21.315,-3.319,1,1
226,1,2,-19.415,-3.319,1,1
226,1,3,-17.463,-5.271,1,1
226,1,4,-16.793,-5.271,1,1
226,1,5,-15.718,-6.346,1,1
226,1,6,-13.528,-6.346,1,1
226,1,7,-12.764,-5.582,1,1
226,1,8,-11.294,-5.582,1,1
226,1,9,-9.314,-3.602,1,1
226,1,10,-6.424,-3.602,1,1
227,0,0,-23.277,-1.152,1,1
227,0,1,-21.792,0.333,1,1
227,0,2,-19.512,0.333,1,1
227,0,3,-18.133,-1.046,1,1
227,0,4,-16.673,-1.046,1,1
227,0,5,-15.973,-1.746,1,1
227,0,6,-15.013,-1.746,1,1
227,0,7,-13.401,-3.358,1,1
227,0,8,-12.221,-3.358,1,1
227,0,9,-10.383,-5.196,1,1
227,0,10,-9.013,-5.196,1,1
227,1,0,-23.277,-1.352,1,1
227,1,1,-21.792,0.133,1,1
227,1,2,-19.512,0.133,1,1
227,1,3,-18.133,-1.246,1,1
227,1,4,-16.673,-1.246,1,1
227,1,5,-15.973,-1.946,1,1
227,1,6,-15.013,-1.946,1,1
227,1,7,-13.401,-3.558,1,1
227,1,8,-12.221,-3.558,1,1
227,1,9,-10.383,-5.396,1,1
227,1,10,-9.013,-5.396,1,1
228,0,0,-21.991,2.132,1,1
228,0,1,-20.251,2.132,1,1
228,0,2,-18.37,0.251,1,1
228,0,3,-15.41,0.251,1,1
228,0,4,-13.6,-1.559,1,1
228,0,5,-11.01,-1.559,1,1
228,0,6,-10.487,-1.036,1,1
228,0,7,-9.027,-1.036,1,1
228,0,8,-7.189,0.802,1,1
228,0,9,-5.009,0.802,1,1
228,0,10,-3.962,-0.245,1,1
228,1,0,-21.991,1.932,1,1
228,1,1,-20.251,1.932,1,1
228,1,2,-18.37,0.051,1,1
228,1,3,-15.41,0.051,1,1
228,1,4,-13.6,-1.759,1,1
228,1,5,-11.01,-1.759,1,1
228,1,6,-10.487,-1.236,1,1
228,1,7,-9.027,-1.236,1,1
228,1,8,-7.189,0.602,1,1
228,1,9,-5.009,0.602,1,1
228,1,10,-3.962,-0.445,1,1
229,0,0,-21.678,-1.768,1,1
229,0,1,-19.648,-1.768,1,1
229,0,2,-18.545,-2.871,1,1
229,0,3,-16.225,-2.871,1,1
229,0,4,-15.228,-1.874,1,1
229,0,5,-12.888,-1.874,1,1
229,0,6,-12.612,-1.598,1,1
229,0,7,-11.772,-1.598,1,1
229,0,8,-11.242,-1.068,1,1
229,0,9,-8.422,-1.068,1,1
229,0,10,-8.146,-0.792,1,1
229,1,0,-21.678,-1.968,1,1
229,1,1,-19.648,-1.968,1,1
229,1,2,-18.545,-3.071,1,1
229,1,3,-16.225,-3.071,1,1
229,1,4,-15.228,-2.074,1,1
229,1,5,-12.888,-2.074,1,1
229,1,6,-12.612,-1.798,1,1
229,1,7,-11.772,-1.798,1,1
229,1,8,-11.242,-1.268,1,1
229,1,9,-8.422,-1.268,1,1
229,1,10,-8.146,-0.992,1,1
230,0,0,-22.524,0.0,1,1
230,0,1,-19.924,0.0,1,1
230,0,2,-19.592,-0.332,1,1
230,0,3,-18.532,-0.332,1,1
230,0,4,-16.856,1.344,1,1
230,0,5,-14.266,1.344,1,1
230,0,6,-12.618,-0.304,1,1
230,0,7,-11.108,-0.304,1,1
230,0,8,-10.309,-1.103,1,1
230,0,9,-7.729,-1.103,1,1
230,0,10,-6.067,0.559,1,1
230,1,0,-22.524,-0.2,1,1
230,1,1,-19.924,-0.2,1,1
230,1,2,-19.592,-0.532,1,1
230,1,3,-18.532,-0.532,1,1
230,1,4,-16.856,1.144,1,1
230,1,5,-14.266,1.144,1,1
230,1,6,-12.618,-0.504,1,1
230,1,7,-11.108,-0.504,1,1
230,1,8,-10.309,-1.303,1,1
230,1,9,-7.729,-1.303,1,1
230,1,10,-6.067,0.359,1,1
231,0,0,-21.675,-1.992,1,1
231,0,1,-21.155,-1.992,1,1
231,0,2,-19.705,-0.542,1,1
231,0,3,-19.095,-0.542,1,1
231,0,4,-18.119,0.434,1,1
231,0,5,-16.149,0.434,1,1
231,0,6,-15.675,0.908,1,1
231,0,7,-15.225,0.908,1,1
231,0,8,-13.691,-0.626,1,1
231,0,9,-11.591,-0.626,1,1
231,0,10,-10.007,-2.21,1,1
231,1,0,-21.675,-2.192,1,1
231,1,1,-21.155,-2.192,1,1
231,1,2,-19.705,-0.742,1,1
231,1,3,-19.095,-0.742,1,1
231,1,4,-18.119,0.234,1,1
231,1,5,-16.149,0.234,1,1
231,1,6,-15.675,0.708,1,1
231,1,7,-15.225,0.708,1,1
231,1,8,-13.691,-0.826,1,1
231,1,9,-11.591,-0.826,1,1
231,1,10,-10.007,-2.41,1,1
232,0,0,-22.378,-1.236,1,1
232,0,1,-20.695,-2.919,1,1
232,0,2,-19.485,-2.919,1,1
232,0,3,-17.548,-0.982,1,1
232,0,4,-16.758,-0.982,1,1
232,0,5,-15.16,0.616,1,1
232,0,6,-12.72,0.616,1,1
232,0,7,-10.959,2.377,1,1
232,0,8,-9.969,2.377,1,1
232,0,9,-8.237,4.109,1,1
232,0,10,-5.557,4.109,1,1
232,1,0,-22.378,-1.436,1,1
232,1,1,-20.695,-3.119,1,1
232,1,2,-19.485,-3.119,1,1
232,1,3,-17.548,-1.182,1,1
232,1,4,-16.758,-1.182,1,1
232,1,5,-15.16,0.416,1,1
232,1,6,-12.72,0.416,1,1
232,1,7,-10.959,2.177,1,1
232,1,8,-9.969,2.177,1,1
232,1,9,-8.237,3.909,1,1
232,1,10,-5.557,3.909,1,1
233,0,0,-23.937,-1.044,1,1
233,0,1,-21.227,-1.044,1,1
233,0,2,-20.527,-0.344,1,1
233,0,3,-19.037,-0.344,1,1
233,0,4,-17.128,1.565,1,1
233,0,5,-14.898,1.565,1,1
233,0,6,-13.003,-0.33,1,1
233,0,7,-10.553,-0.33,1,1
233,0,8,-8.495,1.728,1,1
233,0,9,-7.035,1.728,1,1
233,0,10,-4.942,3.821,1,1
233,1,0,-23.937,-1.244,1,1
233,1,1,-21.227,-1.244,1,1
233,1,2,-20.527,-0.544,1,1
233,1,3,-19.037,-0.544,1,1
233,1,4,-17.128,1.365,1,1
233,1,5,-14.898,1.365,1,1
233,1,6,-13.003,-0.53,1,1
233,1,7,-10.553,-0.53,1,1
233,1,8,-8.495,1.528,1,1
233,1,9,-7.035,1.528,1,1
233,1,10,-4.942,3.621,1,1
234,0,0,-23.729,1.703,1,1
234,0,1,-22.969,1.703,1,1
234,0,2,-21.123,-0.143,1,1
234,0,3,-20.133,-0.143,1,1
234,0,4,-19.638,-0.638,1,1
234,0,5,-17.308,-0.638,1,1
234,0,6,-15.689,0.981,1,1
234,0,7,-13.209,0.981,1,1
234,0,8,-11.335,2.855,1,1
234,0,9,-10.405,2.855,1,1
234,0,10,-9.203,1.653,1,1
234,1,0,-23.729,1.503,1,1
234,1,1,-22.969,1.503,1,1
234,1,2,-21.123,-0.343,1,1
234,1,3,-20.133,-0.343,1,1
234,1,4,-19.638,-0.838,1,1
234,1,5,-17.308,-0.838,1,1
234,1,6,-15.689,0.781,1,1
234,1,7,-13.209,0.781,1,1
234,1,8,-11.335,2.655,1,1
234,1,9,-10.405,2.655,1,1
234,1,10,-9.203,1.453,1,1
235,0,0,-23.61,1.667,1,1
235,0,1,-22.38,0.437,1,1
235,0,2,-21.97,0.437,1,1
235,0,3,-21.581,0.826,1,1
235,0,4,-18.921,0.826,1,1
235,0,5,-17.125,2.622,1,1
235,0,6,-16.815,2.622,1,1
235,0,7,-16.433,3.004,1,1
235,0,8,-13.903,3.004,1,1
235,0,9,-13.309,2.41,1,1
235,0,10,-12.059,2.41,1,1
235,1,0,-23.61,1.467,1,1
235,1,1,-22.38,0.237,1,1
235,1,2,-21.97,0.237,1,1
235,1,3,-21.581,0.626,1,1
235,1,4,-18.921,0.626,1,1
235,1,5,-17.125,2.422,1,1
235,1,6,-16.815,2.422,1,1
235,1,7,-16.433,2.804,1,1
235,1,8,-13.903,2.804,1,1
235,1,9,-13.309,2.21,1,1
235,1,10,-12.059,2.21,1,1
236,0,0,-22.02,-1.856,1,1
236,0,1,-20.648,-0.484,1,1
236,0,2,-19.458,-0.484,1,1
236,0,3,-18.914,0.06,1,1
236,0,4,-17.064,0.06,1,1
236,0,5,-14.95,2.174,1,1
236,0,6,-13.72,2.174,1,1
236,0,7,-12.249,3.645,1,1
236,0,8,-11.409,3.645,1,1
236,0,9,-10.419,2.655,1,1
236,0,10,-7.519,2.655,1,1
236,1,0,-22.02,-2.056,1,1
236,1,1,-20.648,-0.684,1,1
236,1,2,-19.458,-0.684,1,1
236,1,3,-18.914,-0.14,1,1
236,1,4,-17.064,-0.14,1,1
236,1,5,-14.95,1.974,1,1
236,1,6,-13.72,1.974,1,1
236,1,7,-12.249,3.445,1,1
236,1,8,-11.409,3.445,1,1
236,1,9,-10.419,2.455,1,1
236,1,10,-7.519,2.455,1,1
237,0,0,-22.124,-0.406,1,1
237,0,1,-20.094,-0.406,1,1
237,0,2,-18.567,-1.933,1,1
237,0,3,-16.537,-1.933,1,1
237,0,4,-15.604,-1.0,1,1
237,0,5,-14.964,-1.0,1,1
237,0,6,-13.769,-2.195,1,1
237,0,7,-12.589,-2.195,1,1
237,0,8,-11.988,-1.594,1,1
237,0,9,-9.768,-1.594,1,1
237,0,10,-7.915,0.259,1,1
237,1,0,-22.124,-0.606,1,1
237,1,1,-20.094,-0.606,1,1
237,1,2,-18.567,-2.133,1,1
237,1,3,-16.537,-2.133,1,1
237,1,4,-15.604,-1.2,1,1
237,1,5,-14.964,-1.2,1,1
237,1,6,-13.769,-2.395,1,1
237,1,7,-12.589,-2.395,1,1
237,1,8,-11.988,-1.794,1,1
237,1,9,-9.768,-1.794,1,1
237,1,10,-7.915,0.059,1,1
238,0,0,-21.521,-1.142,1,1
238,0,1,-20.921,-1.142,1,1
238,0,2,-20.292,-1.771,1,1
238,0,3,-18.802,-1.771,1,1
238,0,4,-16.9,-3.673,1,1
238,0,5,-15.85,-3.673,1,1
238,0,6,-14.301,-2.124,1,1
238,0,7,-11.941,-2.124,1,1
238,0,8,-10.4,-0.583,1,1
238,0,9,-8.54,-0.583,1,1
238,0,10,-6.624,1.333,1,1
238,1,0,-21.521,-1.342,1,1
238,1,1,-20.921,-1.342,1,1
238,1,2,-20.292,-1.971,1,1
238,1,3,-18.802,-1.971,1,1
238,1,4,-16.9,-3.873,1,1
238,1,5,-15.85,-3.873,1,1
238,1,6,-14.301,-2.324,1,1
238,1,7,-11.941,-2.324,1,1
238,1,8,-10.4,-0.783,1,1
238,1,9,-8.54,-0.783,1,1
238,1,10,-6.624,1.133,1,1
239,0,0,-22.996,-1.809,1,1
239,0,1,-21.186,-1.809,1,1
239,0,2,-20.267,-2.728,1,1
239,0,3,-17.487,-2.728,1,1
239,0,4,-15.373,-4.842,1,1
239,0,5,-13.143,-4.842,1,1
239,0,6,-12.698,-4.397,1,1
239,0,7,-12.268,-4.397,1,1
239,0,8,-10.727,-2.856,1,1
239,0,9,-10.387,-2.856,1,1
239,0,10,-9.758,-3.485,1,1
239,1,0,-22.996,-2.009,1,1
239,1,1,-21.186,-2.009,1,1
239,1,2,-20.267,-2.928,1,1
239,1,3,-17.487,-2.928,1,1
239,1,4,-15.373,-5.042,1,1
239,1,5,-13.143,-5.042,1,1
239,1,6,-12.698,-4.597,1,1
239,1,7,-12.268,-4.597,1,1
239,1,8,-10.727,-3.056,1,1
239,1,9,-10.387,-3.056,1,1
239,1,10,-9.758,-3.685,1,1
240,0,0,-20.124,2.47,1,1
240,0,1,-18.109,4.485,1,1
240,0,2,-15.659,4.485,1,1
240,0,3,-13.63,6.514,1,1
240,0,4,-12.87,6.514,1,1
240,0,5,-12.219,7.165,1,1
240,0,6,-10.589,7.165,1,1
240,0,7,-9.323,8.431,1,1
240,0,8,-7.543,8.431,1,1
240,0,9,-5.966,6.854,1,1
240,0,10,-3.716,6.854,1,1
240,1,0,-20.124,2.27,1,1
240,1,1,-18.109,4.285,1,1
240,1,2,-15.659,4.285,1,1
240,1,3,-13.63,6.314,1,1
240,1,4,-12.87,6.314,1,1
240,1,5,-12.219,6.965,1,1
240,1,6,-10.589,6.965,1,1
240,1,7,-9.323,8.231,1,1
240,1,8,-7.543,8.231,1,1
240,1,9,-5.966,6.654,1,1
240,1,10,-3.716,6.654,1,1
241,0,0,-23.402,-1.506,1,1
241,0,1,-21.432,-1.506,1,1
241,0,2,-19.685,0.241,1,1
241,0,3,-19.345,0.241,1,1
241,0,4,-18.426,1.16,1,1
241,0,5,-16.946,1.16,1,1
241,0,6,-16.479,0.693,1,1
241,0,7,-14.649,0.693,1,1
241,0,8,-12.867,2.475,1,1
241,0,9,-10.817,2.475,1,1
241,0,10,-9.919,3.373,1,1
241,1,0,-23.402,-1.706,1,1
241,1,1,-21.432,-1.706,1,1
241,1,2,-19.685,0.041,1,1
241,1,3,-19.345,0.041,1,1
241,1,4,-18.426,0.96,1,1
241,1,5,-16.946,0.96,1,1
241,1,6,-16.479,0.493,1,1
241,1,7,-14.649,0.493,1,1
241,1,8,-12.867,2.275,1,1
241,1,9,-10.817,2.275,1,1
241,1,10,-9.919,3.173,1,1
242,0,0,-23.453,-1.619,1,1
242,0,1,-21.183,-1.619,1,1
242,0,2,-20.045,-2.757,1,1
242,0,3,-19.685,-2.757,1,1
242,0,4,-18.243,-1.315,1,1
242,0,5,-15.583,-1.315,1,1
242,0,6,-15.229,-1.669,1,1
242,0,7,-12.979,-1.669,1,1
242,0,8,-12.661,-1.351,1,1
242,0,9,-10.491,-1.351,1,1
242,0,10,-9.43,-2.412,1,1
242,1,0,-23.453,-1.819,1,1
242,1,1,-21.183,-1.819,1,1
242,1,2,-20.045,-2.957,1,1
242,1,3,-19.685,-2.957,1,1
242,1,4,-18.243,-1.515,1,1
242,1,5,-15.583,-1.515,1,1
242,1,6,-15.229,-1.869,1,1
242,1,7,-12.979,-1.869,1,1
242,1,8,-12.661,-1.551,1,1
242,1,9,-10.491,-1.551,1,1
242,1,10,-9.43,-2.612,1,1
243,0,0,-21.251,-0.985,1,1
243,0,1,-20.671,-0.985,1,1
243,0,2,-20.346,-1.31,1,1
243,0,3,-18.686,-1.31,1,1
243,0,4,-18.057,-0.681,1,1
243,0,5,-16.927,-0.681,1,1
243,0,6,-15.329,0.917,1,1
243,0,7,-13.629,0.917,1,1
243,0,8,-11.904,-0.808,1,1
243,0,9,-10.714,-0.808,1,1
243,0,10,-10.028,-0.122,1,1
243,1,0,-21.251,-1.185,1,1
243,1,1,-20.671,-1.185,1,1
243,1,2,-20.346,-1.51,1,1
243,1,3,-18.686,-1.51,1,1
243,1,4,-18.057,-0.881,1,1
243,1,5,-16.927,-0.881,1,1
243,1,6,-15.329,0.717,1,1
243,1,7,-13.629,0.717,1,1
243,1,8,-11.904,-1.008,1,1
243,1,9,-10.714,-1.008,1,1
243,1,10,-10.028,-0.322,1,1
244,0,0,-20.966,-0.656,1,1
244,0,1,-19.846,-0.656,1,1
244,0,2,-17.944,-2.558,1,1
244,0,3,-16.334,-2.558,1,1
244,0,4,-14.552,-0.776,1,1
244,0,5,-14.102,-0.776,1,1
244,0,6,-12.532,0.794,1,1
244,0,7,-11.042,0.794,1,1
244,0,8,-10.285,1.551,1,1
244,0,9,-9.525,1.551,1,1
244,0,10,-8.16,2.916,1,1
244,1,0,-20.966,-0.856,1,1
244,1,1,-19.846,-0.856,1,1
244,1,2,-17.944,-2.758,1,1
244,1,3,-16.334,-2.758,1,1
244,1,4,-14.552,-0.976,1,1
244,1,5,-14.102,-0.976,1,1
244,1,6,-12.532,0.594,1,1
244,1,7,-11.042,0.594,1,1
244,1,8,-10.285,1.351,1,1
244,1,9,-9.525,1.351,1,1
244,1,10,-8.16,2.716,1,1
245,0,0,-23.04,0.79,1,1
245,0,1,-22.62,0.79,1,1
245,0,2,-21.856,0.026,1,1
245,0,3,-19.696,0.026,1,1
245,0,4,-17.935,1.787,1,1
245,0,5,-16.085,1.787,1,1
245,0,6,-14.041,3.831,1,1
245,0,7,-11.701,3.831,1,1
245,0,8,-11.39,4.142,1,1
245,0,9,-10.35,4.142,1,1
245,0,10,-9.989,3.781,1,1
245,1,0,-23.04,0.59,1,1
245,1,1,-22.62,0.59,1,1
245,1,2,-21.856,-0.174,1,1
245,1,3,-19.696,-0.174,1,1
245,1,4,-17.935,1.587,1,1
245,1,5,-16.085,1.587,1,1
245,1,6,-14.041,3.631,1,1
245,1,7,-11.701,3.631,1,1
245,1,8,-11.39,3.942,1,1
245,1,9,-10.35,3.942,1,1
245,1,10,-9.989,3.581,1,1
246,0,0,-23.596,1.873,1,1
246,0,1,-22.557,2.912,1,1
246,0,2,-20.187,2.912,1,1
246,0,3,-19.635,3.464,1,1
246,0,4,-18.225,3.464,1,1
246,0,5,-17.73,2.969,1,1
246,0,6,-16.02,2.969,1,1
246,0,7,-14.542,1.491,1,1
246,0,8,-13.782,1.491,1,1
246,0,9,-12.863,0.572,1,1
246,0,10,-10.203,0.572,1,1
246,1,0,-23.596,1.673,1,1
246,1,1,-22.557,2.712,1,1
246,1,2,-20.187,2.712,1,1
246,1,3,-19.635,3.264,1,1
246,1,4,-18.225,3.264,1,1
246,1,5,-17.73,2.769,1,1
246,1,6,-16.02,2.769,1,1
246,1,7,-14.542,1.291,1,1
246,1,8,-13.782,1.291,1,1
246,1,9,-12.863,0.372,1,1
246,1,10,-10.203,0.372,1,1
247,0,0,-20.814,-0.051,1,1
247,0,1,-20.134,-0.051,1,1
247,0,2,-18.805,-1.38,1,1
247,0,3,-16.765,-1.38,1,1
247,0,4,-14.877,0.508,1,1
247,0,5,-13.717,0.508,1,1
247,0,6,-11.652,2.573,1,1
247,0,7,-10.872,2.573,1,1
247,0,8,-10.511,2.212,1,1
247,0,9,-9.381,2.212,1,1
247,0,10,-9.013,2.58,1,1
247,1,0,-20.814,-0.251,1,1
247,1,1,-20.134,-0.251,1,1
247,1,2,-18.805,-1.58,1,1
247,1,3,-16.765,-1.58,1,1
247,1,4,-14.877,0.308,1,1
247,1,5,-13.717,0.308,1,1
247,1,6,-11.652,2.373,1,1
247,1,7,-10.872,2.373,1,1
247,1,8,-10.511,2.012,1,1
247,1,9,-9.381,2.012,1,1
247,1,10,-9.013,2.38,1,1
248,0,0,-22.642,0.674,1,1
248,0,1,-21.284,2.032,1,1
248,0,2,-19.224,2.032,1,1
248,0,3,-17.456,3.8,1,1
248,0,4,-14.706,3.8,1,1
248,0,5,-13.751,4.755,1,1
248,0,6,-13.261,4.755,1,1
248,0,7,-11.677,3.171,1,1
248,0,8,-10.267,3.171,1,1
248,0,9,-8.747,4.691,1,1
248,0,10,-7.797,4.691,1,1
248,1,0,-22.642,0.474,1,1
248,1,1,-21.284,1.832,1,1
248,1,2,-19.224,1.832,1,1
248,1,3,-17.456,3.6,1,1
248,1,4,-14.706,3.6,1,1
248,1,5,-13.751,4.555,1,1
248,1,6,-13.261,4.555,1,1
248,1,7,-11.677,2.971,1,1
248,1,8,-10.267,2.971,1,1
248,1,9,-8.747,4.491,1,1
248,1,10,-7.797,4.491,1,1
249,0,0,-23.194,0.339,1,1
249,0,1,-22.261,1.272,1,1
249,0,2,-21.501,1.272,1,1
249,0,3,-20.921,1.852,1,1
249,0,4,-18.411,1.852,1,1
249,0,5,-17.075,3.188,1,1
249,0,6,-14.645,3.188,1,1
249,0,7,-14.433,3.4,1,1
249,0,8,-13.033,3.4,1,1
249,0,9,-12.786,3.153,1,1
249,0,10,-10.836,3.153,1,1
249,1,0,-23.194,0.139,1,1
249,1,1,-22.261,1.072,1,1
249,1,2,-21.501,1.072,1,1
249,1,3,-20.921,1.652,1,1
249,1,4,-18.411,1.652,1,1
249,1,5,-17.075,2.988,1,1
249,1,6,-14.645,2.988,1,1
249,1,7,-14.433,3.2,1,1
249,1,8,-13.033,3.2,1,1
249,1,9,-12.786,2.953,1,1
249,1,10,-10.836,2.953,1,1
250,0,0,-22.797,0.969,1,1
250,0,1,-20.737,0.969,1,1
250,0,2,-20.094,0.326,1,1
250,0,3,-18.634,0.326,1,1
250,0,4,-16.725,2.235,1,1
250,0,5,-14.415,2.235,1,1
250,0,6,-14.076,2.574,1,1
250,0,7,-12.446,2.574,1,1
250,0,8,-12.001,3.019,1,1
250,0,9,-10.291,3.019,1,1
250,0,10,-8.849,1.577,1,1
250,1,0,-22.797,0.769,1,1
250,1,1,-20.737,0.769,1,1
250,1,2,-20.094,0.126,1,1
250,1,3,-18.634,0.126,1,1
250,1,4,-16.725,2.035,1,1
250,1,5,-14.415,2.035,1,1
250,1,6,-14.076,2.374,1,1
250,1,7,-12.446,2.374,1,1
250,1,8,-12.001,2.819,1,1
250,1,9,-10.291,2.819,1,1
250,1,10,-8.849,1.377,1,1
251,0,0,-22.447,-0.428,1,1
251,0,1,-19.857,-0.428,1,1
251,0,2,-18.485,0.944,1,1
251,0,3,-15.805,0.944,1,1
251,0,4,-13.974,-0.887,1,1
251,0,5,-11.294,-0.887,1,1
251,0,6,-11.075,-0.668,1,1
251,0,7,-10.025,-0.668,1,1
251,0,8,-8.038,1.319,1,1
251,0,9,-6.318,1.319,1,1
251,0,10,-5.3,0.301,1,1
251,1,0,-22.447,-0.628,1,1
251,1,1,-19.857,-0.628,1,1
251,1,2,-18.485,0.744,1,1
251,1,3,-15.805,0.744,1,1
251,1,4,-13.974,-1.087,1,1
251,1,5,-11.294,-1.087,1,1
251,1,6,-11.075,-0.868,1,1
251,1,7,-10.025,-0.868,1,1
251,1,8,-8.038,1.119,1,1
251,1,9,-6.318,1.119,1,1
251,1,10,-5.3,0.101,1,1
252,0,0,-22.146,1.7,1,1
252,0,1,-19.436,1.7,1,1
252,0,2,-17.704,-0.032,1,1
252,0,3,-15.114,-0.032,1,1
252,0,4,-14.35,0.732,1,1
252,0,5,-11.58,0.732,1,1
252,0,6,-10.576,1.736,1,1
252,0,7,-8.506,1.736,1,1
252,0,8,-7.749,2.493,1,1
252,0,9,-5.579,2.493,1,1
252,0,10,-3.96,0.874,1,1
252,1,0,-22.146,1.5,1,1
252,1,1,-19.436,1.5,1,1
252,1,2,-17.704,-0.232,1,1
252,1,3,-15.114,-0.232,1,1
252,1,4,-14.35,0.532,1,1
252,1,5,-11.58,0.532,1,1
252,1,6,-10.576,1.536,1,1
252,1,7,-8.506,1.536,1,1
252,1,8,-7.749,2.293,1,1
252,1,9,-5.579,2.293,1,1
252,1,10,-3.96,0.674,1,1
253,0,0,-23.066,-2.154,1,1
253,0,1,-21.396,-2.154,1,1
253,0,2,-19.699,-0.457,1,1
253,0,3,-19.149,-0.457,1,1
253,0,4,-17.07,1.622,1,1
253,0,5,-15.61,1.622,1,1
253,0,6,-13.927,3.305,1,1
253,0,7,-12.537,3.305,1,1
253,0,8,-11.151,1.919,1,1
253,0,9,-8.421,1.919,1,1
253,0,10,-7.29,3.05,1,1
253,1,0,-23.066,-2.354,1,1
253,1,1,-21.396,-2.354,1,1
253,1,2,-19.699,-0.657,1,1
253,1,3,-19.149,-0.657,1,1
253,1,4,-17.07,1.422,1,1
253,1,5,-15.61,1.422,1,1
253,1,6,-13.927,3.105,1,1
253,1,7,-12.537,3.105,1,1
253,1,8,-11.151,1.719,1,1
253,1,9,-8.421,1.719,1,1
253,1,10,-7.29,2.85,1,1
254,0,0,-23.836,-1.518,1,1
254,0,1,-21.927,0.391,1,1
254,0,2,-20.527,0.391,1,1
254,0,3,-19.389,1.529,1,1
254,0,4,-18.229,1.529,1,1
254,0,5,-17.96,1.26,1,1
254,0,6,-16.47,1.26,1,1
254,0,7,-16.067,0.857,1,1
254,0,8,-14.687,0.857,1,1
254,0,9,-13.259,2.285,1,1
254,0,10,-11.369,2.285,1,1
254,1,0,-23.836,-1.718,1,1
254,1,1,-21.927,0.191,1,1
254,1,2,-20.527,0.191,1,1
254,1,3,-19.389,1.329,1,1
254,1,4,-18.229,1.329,1,1
254,1,5,-17.96,1.06,1,1
254,1,6,-16.47,1.06,1,1
254,1,7,-16.067,0.657,1,1
254,1,8,-14.687,0.657,1,1
254,1,9,-13.259,2.085,1,1
254,1,10,-11.369,2.085,1,1
255,0,0,-21.466,0.56,1,1
255,0,1,-19.586,0.56,1,1
255,0,2,-18.278,-0.748,1,1
255,0,3,-17.278,-0.748,1,1
255,0,4,-16.012,-2.014,1,1
255,0,5,-15.032,-2.014,1,1
255,0,6,-13.462,-0.444,1,1
255,0,7,-12.732,-0.444,1,1
255,0,8,-10.78,-2.396,1,1
255,0,9,-9.38,-2.396,1,1
255,0,10,-8.072,-1.088,1,1
255,1,0,-21.466,0.36,1,1
255,1,1,-19.586,0.36,1,1
255,1,2,-18.278,-0.948,1,1
255,1,3,-17.278,-0.948,1,1
255,1,4,-16.012,-2.214,1,1
255,1,5,-15.032,-2.214,1,1
255,1,6,-13.462,-0.644,1,1
255,1,7,-12.732,-0.644,1,1
255,1,8,-10.78,-2.596,1,1
255,1,9,-9.38,-2.596,1,1
255,1,10,-8.072,-1.288,1,1
256,0,0,-21.051,-1.746,1,1
256,0,1,-20.611,-1.746,1,1
256,0,2,-19.26,-3.097,1,1
256,0,3,-18.23,-3.097,1,1
256,0,4,-16.427,-1.294,1,1
256,0,5,-15.427,-1.294,1,1
256,0,6,-13.652,0.481,1,1
256,0,7,-11.352,0.481,1,1
